loan_id,app_id,issue_date,close_date,riskclass,ficoscore,contractperiod,paidamount,initialamount
353,890354,12/6/2021,1/21/2022,Ստանդարտ,524,30,163745.52,150000
354,890213,12/6/2021,6/7/2022,Ստանդարտ,520,6,115907.65,100000
355,890397,12/6/2021,2/21/2022,Ստանդարտ,558,34,340826.27,310000
356,890573,12/6/2021,2/18/2022,Ստանդարտ,587,32,216852.76,200000
357,890661,12/6/2021,7/10/2023,Ստանդարտ,550,35,208410,150000
358,438691,6/9/2021,7/9/2021,Ստանդարտ,530,35,313062.9,300000
359,485934,7/3/2021,9/3/2021,Ստանդարտ,584,2,52097.06,50000
360,588080,8/17/2021,5/20/2022,Ոչ ստանդարտ,505,5,122758.09,100000
361,596116,8/21/2021,2/14/2022,Ստանդարտ,621,33,172841.45,130000
362,628520,9/4/2021,7/6/2022,Ստանդարտ,556,31,223062.2,150000
363,467964,6/22/2021,7/20/2021,Ստանդարտ,588,35,310632.2,300000
364,496974,7/8/2021,7/9/2021,Ստանդարտ,589,3,80094.2,80000
365,624430,9/3/2021,9/9/2021,Ստանդարտ,600,34,352473.95,350000
366,415523,5/24/2021,8/18/2021,Ստանդարտ,512,24,95170.34,80000
367,519522,7/18/2021,8/23/2021,Ստանդարտ,600,5,310394.13,300000
368,553931,8/2/2021,7/11/2022,Ստանդարտ,610,34,467708.25,350000
369,423618,5/30/2021,6/7/2021,Ստանդարտ,545,2,50460,50000
370,519523,7/18/2021,11/28/2023,Անհուսալի,550,33,131600,200000
371,624456,9/3/2021,11/19/2021,Ստանդարտ,525,29,108601.14,100000
372,416718,5/24/2021,6/2/2021,Ստանդարտ,510,18,121395.8,120000
373,530700,7/23/2021,9/23/2021,Ստանդարտ,541,36,107621.94,100000
374,430938,6/5/2021,6/26/2021,Ստանդարտ,619,36,255609.6,250000
375,449539,6/13/2021,3/21/2022,Ստանդարտ,566,26,64568.27,50000
376,458739,6/18/2021,10/4/2021,Ստանդարտ,549,35,241903.05,200000
377,416719,5/24/2021,6/7/2021,Ստանդարտ,588,29,92273.2,90000
378,508981,7/13/2021,7/21/2021,Ստանդարտ,605,34,151405.4,150000
379,416715,5/24/2021,9/24/2021,Ստանդարտ,575,5,163742.71,150000
380,458764,6/18/2021,6/23/2021,Ստանդարտ,517,28,80788.9,80000
381,567930,8/8/2021,12/7/2021,Ստանդարտ,587,9,119190.53,100000
382,416721,5/24/2021,2/12/2024,Անհուսալի,579,23,100067.34,150000
383,596235,8/21/2021,4/19/2023,Ստանդարտ,506,31,341370.75,200000
384,762398,10/24/2021,11/30/2022,Ստանդարտ,600,13,129255.25,100000
385,772865,10/27/2021,10/27/2021,Ստանդարտ,585,2,50000,50000
386,778004,10/29/2021,3/29/2022,Ստանդարտ,591,5,87410.62,70000
387,778001,10/29/2021,2/17/2022,Ստանդարտ,567,32,250997.01,200000
388,782907,10/30/2021,11/9/2021,Ստանդարտ,588,32,203400,200000
389,788131,11/1/2021,11/22/2021,Ստանդարտ,559,4,152938.52,150000
390,793551,11/3/2021,11/11/2021,Ստանդարտ,569,9,110988.51,110000
391,797892,11/5/2021,11/11/2021,Ստանդարտ,566,26,50248.91,50000
392,802291,11/6/2021,8/5/2022,Ստանդարտ,594,35,195734.93,150000
393,818487,11/12/2021,11/15/2021,Ստանդարտ,623,28,250950.91,250000
394,823819,11/14/2021,12/13/2021,Ստանդարտ,568,31,92934.24,90000
395,890762,12/6/2021,7/13/2023,Ստանդարտ,509,34,129422,100000
396,890778,12/6/2021,2/21/2022,Ստանդարտ,529,15,111484.18,100000
397,891230,12/6/2021,12/17/2021,Ստանդարտ,542,7,70862.02,70000
398,891234,12/6/2021,12/8/2021,Ստանդարտ,572,4,80098.86,80000
399,891280,12/6/2021,2/17/2022,Ստանդարտ,544,18,109270.88,100000
400,891331,12/6/2021,1/20/2022,Ստանդարտ,606,31,213099.05,200000
401,633362,9/6/2021,9/15/2022,Ստանդարտ,576,35,708168.68,500000
402,633366,9/6/2021,11/29/2021,Ստանդարտ,584,27,543494.55,500000
403,633371,9/6/2021,11/7/2021,Ստանդարտ,542,34,106317.51,100000
404,633400,9/6/2021,3/10/2023,Ստանդարտ,538,34,195541.96,100000
405,633402,9/6/2021,8/15/2022,Ստանդարտ,559,35,107707.61,80000
406,633406,9/6/2021,11/4/2023,Ոչ ստանդարտ,565,33,299307.25,200000
407,633424,9/6/2021,10/20/2021,Ստանդարտ,508,6,102863.91,100000
408,633451,9/6/2021,11/25/2021,Ստանդարտ,625,34,370709.73,350000
409,633460,9/6/2021,10/4/2021,Ստանդարտ,529,25,291384.11,280000
410,633467,9/6/2021,9/7/2021,Ստանդարտ,559,14,120000,120000
411,633479,9/6/2021,10/20/2022,Ստանդարտ,517,34,613617.86,400000
412,633590,9/6/2021,12/22/2021,Հսկվող,521,3,229066.6,200000
413,633585,9/6/2021,10/5/2021,Ստանդարտ,533,31,208421.93,200000
414,633636,9/6/2021,11/10/2021,Ստանդարտ,552,31,166669.77,150000
415,637599,9/8/2021,6/24/2023,Ստանդարտ,559,32,680085.73,350000
416,637612,9/8/2021,9/27/2021,Ստանդարտ,575,32,208849.28,200000
417,637618,9/8/2021,9/30/2021,Ստանդարտ,591,30,154610.99,150000
418,637665,9/8/2021,3/1/2023,Ստանդարտ,552,34,318758.84,250000
419,637669,9/8/2021,10/15/2021,Ստանդարտ,603,32,261785.5,250000
420,637691,9/8/2021,3/8/2022,Ստանդարտ,574,6,170188.63,150000
421,637761,9/8/2021,9/8/2021,Ստանդարտ,538,34,100000,100000
422,641656,9/9/2021,10/25/2021,Ստանդարտ,515,31,106344.78,100000
423,641830,9/9/2021,3/10/2022,Ստանդարտ,616,34,318660.38,250000
424,641832,9/9/2021,9/6/2023,Ստանդարտ,526,31,276685,200000
425,641864,9/9/2021,11/23/2021,Ստանդարտ,572,36,543492.16,500000
426,641988,9/10/2021,11/3/2021,Ստանդարտ,511,2,108226.81,100000
427,646632,9/12/2021,10/7/2021,Ստանդարտ,576,2,50346.4,50000
428,646744,9/12/2021,7/16/2023,Ստանդարտ,520,25,108876,70000
429,646707,9/12/2021,10/11/2021,Ստանդարտ,588,2,82987.41,80000
430,646771,9/12/2021,9/22/2021,Ստանդարտ,508,3,101124.05,100000
431,646769,9/12/2021,6/10/2023,Ստանդարտ,523,30,95269,50000
432,646810,9/12/2021,9/14/2021,Ստանդարտ,566,26,250589.05,250000
433,652206,9/14/2021,3/2/2022,Ստանդարտ,590,31,177157.34,150000
434,652470,9/14/2021,10/6/2023,Անհուսալի,571,31,20348,150000
435,652509,9/14/2021,2/17/2022,Ստանդարտ,587,34,294266.18,250000
436,657384,9/15/2021,12/2/2021,Ստանդարտ,610,33,106279.85,100000
437,661342,9/18/2021,10/11/2021,Ստանդարտ,575,4,103184.29,100000
438,661363,9/18/2021,10/11/2021,Ստանդարտ,616,32,255573.84,250000
439,661412,9/18/2021,9/18/2021,Ստանդարտ,580,8,150000,150000
440,661634,9/18/2021,9/18/2021,Ստանդարտ,621,33,110000,110000
441,661675,9/18/2021,9/28/2021,Ստանդարտ,573,12,101208.1,100000
442,666567,9/20/2021,3/20/2023,Ստանդարտ,565,34,442852.35,300000
443,666568,9/20/2021,3/19/2022,Ստանդարտ,523,28,107214.67,80000
444,666922,9/20/2021,11/21/2021,Ստանդարտ,506,2,107132.05,100000
445,667007,9/20/2021,6/21/2022,Ստանդարտ,559,31,204157.57,150000
446,667015,9/20/2021,2/15/2022,Ստանդարտ,590,6,169587.41,150000
447,667170,9/20/2021,11/2/2021,Ստանդարտ,646,2,52227.92,50000
448,677336,9/24/2021,9/28/2021,Ստանդարտ,565,8,120443.84,120000
449,677411,9/24/2021,2/25/2022,Ստանդարտ,561,34,293793.44,250000
450,677432,9/24/2021,4/19/2023,Ստանդարտ,528,36,178912.38,100000
451,677495,9/24/2021,4/15/2022,Ստանդարտ,570,14,370125.62,300000
452,677552,9/24/2021,11/24/2022,Ստանդարտ,564,34,359594.03,250000
453,677656,9/24/2021,3/22/2022,Ստանդարտ,518,31,249347.89,200000
454,677709,9/24/2021,12/27/2023,Անհուսալի,566,8,164556.86,250000
455,677736,9/24/2021,7/16/2023,Ոչ ստանդարտ,597,35,141737.27,150000
456,677816,9/24/2021,10/21/2021,Ստանդարտ,550,30,155449.33,150000
457,682102,9/26/2021,1/25/2023,Ստանդարտ,590,35,463626.55,300000
458,682119,9/26/2021,10/8/2021,Ստանդարտ,541,29,101578.11,100000
459,682224,9/26/2021,10/1/2021,Ստանդարտ,510,30,101137,100000
460,682331,9/26/2021,5/17/2022,Ստանդարտ,521,8,118168.15,100000
461,687715,9/28/2021,8/29/2022,Ստանդարտ,599,35,402103.17,300000
462,687817,9/28/2021,9/28/2021,Ստանդարտ,609,28,50000,50000
463,687805,9/28/2021,11/1/2022,Ստանդարտ,535,24,146371.27,100000
464,688065,9/28/2021,9/30/2021,Ստանդարտ,532,36,100161.64,100000
465,688171,9/28/2021,7/15/2022,Ստանդարտ,533,4,202621.51,200000
466,688205,9/28/2021,1/29/2024,Ստանդարտ,604,29,268400,150000
467,688220,9/28/2021,11/22/2021,Ստանդարտ,597,30,159653.74,150000
468,691256,9/29/2021,6/17/2022,Հսկվող,529,7,250283.21,200000
469,691531,9/29/2021,11/7/2022,Ստանդարտ,528,34,173306.89,100000
470,698488,10/1/2021,2/1/2022,Ստանդարտ,546,30,254370.31,200000
471,698509,10/1/2021,10/6/2021,Ստանդարտ,604,3,150719.19,150000
472,698652,10/2/2021,3/11/2022,Ստանդարտ,625,32,376177.03,300000
473,704671,10/4/2021,10/7/2021,Ստանդարտ,600,31,90466.04,90000
474,704686,10/4/2021,10/4/2021,Ստանդարտ,565,8,150000,150000
475,704861,10/4/2021,1/20/2024,Անհուսալի,503,31,165900,200000
476,704900,10/4/2021,4/9/2023,Ստանդարտ,509,35,365169.67,200000
477,708994,10/5/2021,11/16/2021,Ստանդարտ,556,34,381072.89,350000
478,709032,10/5/2021,3/9/2023,Ստանդարտ,569,31,272590.41,150000
479,713291,10/7/2021,5/27/2022,Ստանդարտ,555,35,192362.44,150000
480,713401,10/7/2021,4/24/2022,Ստանդարտ,609,34,169942.83,150000
481,717989,10/8/2021,12/6/2022,Ստանդարտ,528,15,140331.38,100000
482,717997,10/8/2021,12/27/2021,Ստանդարտ,584,31,170448.03,150000
483,718075,10/8/2021,9/7/2022,Ստանդարտ,649,11,155473.74,100000
484,718166,10/8/2021,12/15/2021,Ստանդարտ,593,30,164095.1,150000
485,718176,10/8/2021,12/24/2021,Ստանդարտ,507,35,77746.96,70000
486,718193,10/8/2021,1/31/2023,Անհուսալի,510,36,120100,100000
487,718199,10/8/2021,10/27/2021,Ստանդարտ,541,34,207495.89,200000
488,723646,10/10/2021,10/28/2021,Ստանդարտ,573,35,304066.52,300000
489,723743,10/10/2021,10/25/2021,Ստանդարտ,614,14,153100.11,150000
490,723817,10/10/2021,12/5/2022,Ոչ ստանդարտ,509,14,267045.19,150000
491,723866,10/10/2021,11/10/2023,Ստանդարտ,649,25,166700,90000
492,723861,10/10/2021,5/12/2022,Ստանդարտ,641,32,316480.68,250000
493,723912,10/10/2021,11/5/2021,Ստանդարտ,538,3,103270.47,100000
494,724274,10/10/2021,11/8/2021,Ստանդարտ,532,29,162657.54,150000
495,728069,10/12/2021,10/15/2021,Ստանդարտ,574,35,150579.47,150000
496,728079,10/12/2021,12/27/2021,Ստանդարտ,580,14,158631.89,150000
497,728092,10/12/2021,10/15/2021,Ստանդարտ,507,31,200348.48,200000
498,728125,10/12/2021,6/23/2022,Ստանդարտ,590,35,323602.25,250000
499,728161,10/12/2021,2/21/2022,Ստանդարտ,541,23,203138.52,150000
500,728263,10/12/2021,1/7/2022,Ստանդարտ,518,36,113158.84,100000
501,728297,10/12/2021,11/9/2021,Ստանդարտ,565,35,309435.62,300000
502,728341,10/12/2021,5/19/2022,Ստանդարտ,567,32,290350.81,200000
503,728359,10/12/2021,10/27/2021,Ստանդարտ,565,30,50636.67,50000
504,732947,10/13/2021,10/25/2021,Ստանդարտ,588,2,50768.5,50000
505,732952,10/13/2021,1/5/2022,Ստանդարտ,516,33,187637.04,170000
506,733109,10/14/2021,10/14/2021,Ստանդարտ,546,30,100000,100000
507,733365,10/14/2021,10/25/2021,Ստանդարտ,599,13,100610.48,100000
508,738070,10/15/2021,12/6/2021,Ստանդարտ,559,5,205987.28,200000
509,742884,10/17/2021,11/24/2021,Ստանդարտ,519,34,107460.1,100000
510,742926,10/17/2021,10/18/2021,Ստանդարտ,598,30,150209.59,150000
511,743044,10/17/2021,11/9/2023,Ստանդարտ,606,34,497387.84,350000
512,743263,10/17/2021,10/22/2021,Ստանդարտ,509,31,201151.51,200000
513,743420,10/17/2021,2/5/2022,Ստանդարտ,571,35,340922.77,300000
514,748093,10/19/2021,10/20/2021,Ստանդարտ,570,31,150540,150000
515,748196,10/19/2021,11/3/2021,Ստանդարտ,608,33,267479.46,260000
516,748206,10/19/2021,11/19/2021,Ստանդարտ,532,2,106115.07,100000
517,748264,10/19/2021,12/1/2021,Ստանդարտ,591,25,78546.1,70000
518,748298,10/19/2021,10/27/2021,Ստանդարտ,633,35,507671.22,500000
519,748441,10/19/2021,4/26/2023,Ստանդարտ,606,20,386548.84,250000
520,748475,10/19/2021,11/26/2021,Ստանդարտ,605,34,366623.42,350000
521,748501,10/19/2021,10/20/2021,Ստանդարտ,650,31,130242.2,130000
522,752628,10/20/2021,11/2/2021,Ստանդարտ,543,30,102735,100000
523,752702,10/20/2021,12/21/2021,Ստանդարտ,593,35,268487.08,250000
524,752952,10/20/2021,3/29/2022,Ստանդարտ,557,28,105480.86,100000
525,497188,7/8/2021,1/3/2023,Ստանդարտ,583,30,150951.24,100000
526,554660,8/2/2021,4/15/2022,Ստանդարտ,573,25,116648.92,70000
527,561056,8/5/2021,9/18/2021,Ստանդարտ,521,4,208056.39,200000
528,468110,6/22/2021,7/22/2021,Ստանդարտ,588,28,105178.1,100000
529,509010,7/13/2021,4/19/2023,Ստանդարտ,588,34,518124.34,300000
530,416740,5/24/2021,10/20/2022,Ստանդարտ,544,29,205250.15,90000
531,449578,6/13/2021,7/5/2021,Ստանդարտ,540,35,133761,130000
532,508999,7/13/2021,5/18/2022,Ստանդարտ,613,12,171021.83,130000
533,576019,8/12/2021,10/11/2021,Ստանդարտ,510,14,54029.55,50000
534,416760,5/24/2021,6/23/2021,Ստանդարտ,609,2,155804.6,150000
535,438869,6/9/2021,6/14/2021,Ստանդարտ,589,30,50139.7,50000
536,486029,7/3/2021,10/6/2021,Ստանդարտ,530,29,111184.25,100000
537,468179,6/22/2021,2/22/2024,Ստանդարտ,610,33,293240.95,130000
538,497327,7/8/2021,1/12/2022,Ստանդարտ,550,33,243618.6,200000
539,596368,8/21/2021,8/13/2023,Ստանդարտ,569,26,276481.68,200000
540,223881,1/8/2021,1/31/2021,Ստանդարտ,551,1,73224,70000
541,497343,7/8/2021,7/9/2021,Ստանդարտ,521,34,200263.1,200000
542,554705,8/2/2021,1/3/2022,Ստանդարտ,541,22,77228.54,60000
543,588234,8/17/2021,3/2/2022,Ստանդարտ,573,28,130490.31,100000
544,554698,8/2/2021,10/1/2021,Ստանդարտ,595,36,321067.33,300000
545,588226,8/17/2021,9/30/2021,Ստանդարտ,516,6,106797.44,100000
546,757778,10/22/2021,8/9/2022,Ստանդարտ,555,31,215681.13,150000
547,762436,10/24/2021,10/24/2021,Ստանդարտ,612,30,150000,150000
548,762450,10/24/2021,11/24/2021,Ստանդարտ,502,36,105010.96,100000
549,767686,10/25/2021,5/9/2022,Ստանդարտ,552,30,125517.91,100000
550,778030,10/29/2021,11/24/2021,Ստանդարտ,625,24,104841.15,100000
551,778036,10/29/2021,11/2/2021,Ստանդարտ,614,32,251287.66,250000
552,797967,11/5/2021,11/9/2021,Ստանդարտ,516,24,401744.78,400000
553,818496,11/12/2021,11/19/2021,Ստանդարտ,525,28,202377.01,200000
554,818511,11/12/2021,11/12/2021,Ստանդարտ,524,3,100000,100000
555,830172,11/16/2021,9/12/2022,Ստանդարտ,533,30,164004.04,100000
556,891659,12/6/2021,1/5/2022,Ստանդարտ,537,18,103945.21,100000
557,891897,12/6/2021,12/8/2021,Ստանդարտ,546,33,350701.4,350000
558,892562,12/7/2021,12/23/2021,Ստանդարտ,592,25,62720.43,60000
559,892363,12/7/2021,12/15/2022,Անհուսալի,538,30,150070,150000
560,892870,12/7/2021,12/9/2021,Ստանդարտ,532,34,100115.5,100000
561,892897,12/7/2021,12/29/2021,Ստանդարտ,557,30,105002.76,100000
562,892942,12/7/2021,3/16/2022,Ստանդարտ,545,30,175451.3,150000
563,892972,12/7/2021,12/7/2021,Ստանդարտ,529,3,90000,90000
564,892987,12/7/2021,10/8/2022,Ստանդարտ,525,34,156888.66,100000
565,416791,5/24/2021,5/27/2021,Ստանդարտ,565,2,100236.7,100000
566,449614,6/13/2021,8/31/2021,Ստանդարտ,561,8,530452.71,490000
567,588235,8/17/2021,10/18/2021,Ստանդարտ,602,36,214439.57,200000
568,423775,5/30/2021,11/14/2021,Ստանդարտ,561,13,56798.43,50000
569,497395,7/8/2021,7/12/2021,Ստանդարտ,538,28,80631.1,80000
570,554716,8/2/2021,8/16/2021,Ստանդարտ,633,27,81841.1,80000
571,596406,8/21/2021,11/30/2021,Ստանդարտ,590,10,107216.49,100000
572,449585,6/14/2021,9/22/2021,Ստանդարտ,598,36,334746.48,300000
573,224113,1/8/2021,1/31/2021,Ստանդարտ,546,33,101917.9,100000
574,224117,1/8/2021,8/13/2021,Ստանդարտ,537,7,91722.65,70000
575,430994,6/5/2021,11/26/2021,Ստանդարտ,597,6,112736.12,100000
576,224157,1/8/2021,7/1/2022,Ստանդարտ,605,28,196548.6,100000
577,554772,8/2/2021,11/19/2021,Ստանդարտ,550,36,331263.06,300000
578,624583,9/3/2021,1/4/2022,Ստանդարտ,545,24,101137.71,80000
579,423829,5/30/2021,10/23/2023,Հսկվող,513,31,298236.59,200000
580,224293,1/8/2021,8/12/2021,Ստանդարտ,517,7,67458.8,50000
581,224302,1/8/2021,12/10/2021,Ստանդարտ,588,35,321542.07,200000
582,224352,1/8/2021,6/18/2021,Ստանդարտ,509,33,143028,100000
583,588361,8/17/2021,11/17/2021,Ստանդարտ,613,9,64841.82,60000
584,757793,10/22/2021,10/22/2021,Ստանդարտ,582,30,150000,150000
585,778070,10/29/2021,11/17/2021,Ստանդարտ,576,31,153133.34,150000
586,802400,11/6/2021,11/30/2021,Ստանդարտ,643,34,259369.89,250000
587,809141,11/9/2021,7/20/2023,Ստանդարտ,516,36,118490,100000
588,823917,11/14/2021,11/19/2021,Ստանդարտ,549,15,50161.63,50000
589,830244,11/16/2021,8/31/2022,Ստանդարտ,558,34,326873.08,250000
590,893003,12/7/2021,12/15/2022,Ստանդարտ,549,36,155902.7,100000
591,893027,12/7/2021,6/24/2022,Ստանդարտ,537,34,138031.71,100000
592,893043,12/7/2021,7/13/2022,Ստանդարտ,568,36,258219.94,200000
593,893208,12/7/2021,12/9/2023,Անհուսալի,519,25,47003,50000
594,893416,12/7/2021,1/12/2022,Ստանդարտ,577,34,211324.64,190000
595,893493,12/7/2021,2/28/2022,Ստանդարտ,576,32,220286.32,200000
596,893777,12/7/2021,12/13/2021,Ստանդարտ,529,31,151306.36,150000
597,893854,12/7/2021,1/24/2022,Ստանդարտ,560,32,166688.36,150000
598,497563,7/9/2021,9/14/2021,Ստանդարտ,542,35,328575.62,300000
599,224486,1/8/2021,1/31/2021,Ստանդարտ,557,32,261917,260000
600,540145,7/28/2021,10/21/2021,Ստանդարտ,566,34,328662.12,300000
601,576151,8/12/2021,8/12/2021,Ստանդարտ,553,6,50000,50000
602,224554,1/8/2021,1/31/2021,Ստանդարտ,580,28,101402.8,100000
603,509178,7/13/2021,7/13/2021,Ստանդարտ,612,30,100000,100000
604,224624,1/8/2021,1/31/2021,Ստանդարտ,580,35,205698.5,200000
605,224089,1/8/2021,2/8/2021,Ստանդարտ,583,1,53397.3,50000
606,224785,1/8/2021,1/31/2021,Ստանդարտ,610,3,72715.4,70000
607,416909,5/24/2021,11/19/2021,Ստանդարտ,618,36,360780.77,300000
608,596587,8/21/2021,1/14/2023,Ստանդարտ,596,36,446661.44,300000
609,224804,1/8/2021,3/17/2021,Ստանդարտ,567,28,56396.9,50000
610,458959,6/18/2021,7/8/2021,Ստանդարտ,556,14,112772.4,110000
611,477244,6/28/2021,7/19/2021,Ստանդարտ,542,36,103394.7,100000
612,423859,5/30/2021,5/31/2021,Ստանդարտ,576,36,300353.4,300000
613,468479,6/22/2021,10/7/2021,Ստանդարտ,590,6,86267.92,80000
614,615192,8/30/2021,9/17/2021,Ստանդարտ,507,9,202709.2,200000
615,224971,1/9/2021,5/17/2021,Ստանդարտ,548,12,131342,100000
616,468483,6/22/2021,7/6/2021,Ստանդարտ,557,6,50620,50000
617,624714,9/3/2021,9/16/2021,Ստանդարտ,581,10,202827.41,200000
618,423927,5/30/2021,6/11/2021,Ստանդարտ,632,4,163682.2,160000
619,486229,7/3/2021,7/5/2021,Ստանդարտ,562,36,300706.8,300000
620,468523,6/22/2021,7/31/2021,Ստանդարտ,587,2,113093.1,110000
621,757890,10/22/2021,1/4/2022,Ստանդարտ,574,35,108085.92,100000
622,773034,10/27/2021,4/20/2022,Ստանդարտ,600,34,442239.03,350000
623,778089,10/29/2021,10/30/2023,Ստանդարտ,535,29,348549.11,160000
624,793656,11/3/2021,2/3/2022,Ստանդարտ,500,29,111720.18,100000
625,813820,11/10/2021,8/7/2022,Ստանդարտ,516,11,126904.42,100000
626,830259,11/16/2021,11/30/2022,Ստանդարտ,568,31,237510.35,150000
627,830285,11/16/2021,10/6/2022,Ստանդարտ,631,36,634045.5,400000
628,830299,11/16/2021,3/14/2022,Ստանդարտ,601,34,283778.51,250000
629,893956,12/7/2021,12/17/2021,Ստանդարտ,585,14,121259.99,120000
630,894085,12/7/2021,2/7/2022,Ստանդարտ,522,36,109972.36,100000
631,894270,12/7/2021,10/3/2022,Ստանդարտ,619,33,247259.54,200000
632,894301,12/7/2021,8/1/2022,Ստանդարտ,574,31,162362.37,120000
633,894329,12/7/2021,12/13/2021,Ստանդարտ,548,36,150592.68,150000
634,431022,6/5/2021,6/27/2021,Ստանդարտ,587,35,233760.6,230000
635,540221,7/28/2021,7/28/2021,Ստանդարտ,621,28,50000,50000
636,431046,6/5/2021,3/3/2023,Ստանդարտ,513,29,161286.87,100000
