row_id,app_id,reg_num,released,vehicle_type,model_name,recording_date,fuel_type
221,406158,21112064768,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,8/3/2019 0:00,petrol
222,435858,21112064768,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,8/3/2019 0:00,petrol
223,619644,26412796138,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MAZDA,1/15/2020 0:00,petrol
224,275252,912451976,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,1/30/2020 0:00,petrol
225,312740,26412742945,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,10/21/2020 0:00,petrol
226,936517,111030044,1990,ՄԻԿՐՈԱՎՏՈԲՈՒՍ,RAF,11/4/2003 0:00,petrol
227,293796,310100006,1989,ԲԵՌՆԱՏԱՐ,ZIL,10/2/2010 0:00,petrol
228,299005,26412824321,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHRYSLER,2/1/2020 0:00,petrol
229,353377,412713036,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DODGE,12/12/2019 0:00,petrol
230,439378,412713036,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DODGE,12/12/2019 0:00,petrol
231,727921,412713036,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DODGE,12/12/2019 0:00,petrol
232,332845,26412773548,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DODGE,12/30/2019 0:00,petrol
233,770943,712636512,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHRYSLER,8/27/2021 0:00,petrol
234,907329,26412784267,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,DODGE,1/10/2020 0:00,petrol
235,373944,26412678720,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,11/29/2019 0:00,petrol
236,342469,26412874103,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,3/9/2020 0:00,petrol
237,396716,26412874103,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,3/9/2020 0:00,petrol
238,747598,26412874103,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,3/9/2020 0:00,petrol
239,523459,26412873826,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,3/9/2020 0:00,petrol
240,287876,26412919419,1997,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CHEVROLET,6/3/2020 0:00,petrol
241,950582,26412062804,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,HONDA,2/22/2019 0:00,petrol
242,260669,21111842847,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/15/2019 0:00,petrol
243,658979,1612633754,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/26/2020 0:00,petrol
244,491817,26412533981,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/15/2021 0:00,petrol
245,357592,26412929418,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/24/2020 0:00,petrol
246,396253,26412929418,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/24/2020 0:00,petrol
247,469217,26412929418,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,6/24/2020 0:00,petrol
248,334459,21110015874,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,LEXUS,3/17/2018 0:00,petrol
249,459560,512847146,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/19/2020 0:00,petrol
250,920465,106070333,1974,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,GAZ,6/15/2007 0:00,petrol
251,252849,26412886723,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FIAT,3/19/2020 0:00,petrol
252,232828,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
253,281772,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
254,297969,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
255,304132,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
256,331110,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
257,343345,21112649518,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/2/2020 0:00,petrol
258,669760,913375156,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,9/4/2021 0:00,petrol
259,670683,26413386356,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,9/13/2021 0:00,petrol
260,935631,713014615,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,6/29/2021 0:00,petrol
261,334168,512319473,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/15/2019 0:00,petrol
262,461699,26411773168,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,4/10/2019 0:00,petrol
263,506805,26413300331,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/10/2021 0:00,petrol
264,868330,26413300331,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,7/10/2021 0:00,petrol
265,583609,26412727907,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/17/2019 0:00,electro
266,618117,26412727907,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/17/2019 0:00,electro
267,731659,26412727907,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/17/2019 0:00,electro
268,741531,26412727907,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/17/2019 0:00,electro
269,905680,26412727907,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/17/2019 0:00,electro
270,894510,912457842,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,9/18/2021 0:00,petrol
271,219371,511725630,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,12/6/2018 0:00,petrol
272,658979,21111409536,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,11/1/2017 0:00,petrol
273,596587,21111801976,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,3/21/2019 0:00,petrol
274,326996,26412880999,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,3/13/2020 0:00,petrol
275,830879,112100846,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,FORD,2/20/2020 0:00,petrol
276,401483,26412813655,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,CADILLAC,8/20/2020 0:00,petrol
277,822593,26413177292,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/26/2021 0:00,petrol
278,853195,26413177292,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/26/2021 0:00,petrol
279,864834,26413177292,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/26/2021 0:00,petrol
280,899736,26413177292,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/26/2021 0:00,petrol
281,478074,913231290,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,5/7/2021 0:00,petrol
282,656248,26412889829,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/24/2020 0:00,petrol
283,658793,26412889829,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,3/24/2020 0:00,petrol
284,799982,26413416218,2016,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,10/6/2021 0:00,petrol
285,295800,612662591,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,KIA,11/23/2019 0:00,petrol
286,843244,26413063149,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,3/9/2021 0:00,petrol
287,865144,1212496127,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,2/5/2021 0:00,petrol
288,295484,21112318839,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/13/2020 0:00,petrol
289,738643,512131901,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/12/2021 0:00,petrol
290,852619,512131901,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/12/2021 0:00,petrol
291,885871,512131901,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,10/12/2021 0:00,petrol
292,918645,21112474924,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,9/16/2021 0:00,petrol
293,738643,26412212780,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/21/2021 0:00,petrol
294,852619,26412212780,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/21/2021 0:00,petrol
295,885871,26412212780,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,7/21/2021 0:00,petrol
296,957228,21111283941,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,12/18/2019 0:00,petrol
297,862923,26412653537,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,11/20/2019 0:00,petrol
298,738643,411548063,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/24/2021 0:00,petrol
299,852619,411548063,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/24/2021 0:00,petrol
300,885871,411548063,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,NISSAN,8/24/2021 0:00,petrol
301,285634,512030776,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,2/9/2021 0:00,petrol
302,289060,512030776,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,2/9/2021 0:00,petrol
303,471814,512030776,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,2/9/2021 0:00,petrol
304,266252,412801046,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,1/17/2020 0:00,petrol
305,314303,412801046,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,1/17/2020 0:00,petrol
306,417296,412801046,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,1/17/2020 0:00,petrol
307,870710,412801046,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,1/17/2020 0:00,petrol
308,904742,412801046,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,1/17/2020 0:00,petrol
309,241969,612576220,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,6/30/2020 0:00,petrol
310,754877,612576220,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,6/30/2020 0:00,petrol
311,618010,903080013,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,3/6/2008 0:00,petrol
312,456736,21110507200,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,7/8/2015 0:00,petrol
313,734174,21110507200,2002,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,7/8/2015 0:00,petrol
314,653246,26410066451,2003,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,4/19/2016 0:00,petrol
315,932523,110100607,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,12/8/2020 0:00,petrol
316,243844,21110318654,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,7/26/2018 0:00,petrol
317,772658,21110318654,2004,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,VOLKSWAGEN,7/26/2018 0:00,petrol
318,615865,304110787,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,8/2/2019 0:00,petrol
319,633406,209110111,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,7/1/2021 0:00,petrol
320,612715,1203110474,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/30/2019 0:00,petrol
321,706006,1203110474,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,9/30/2019 0:00,petrol
322,313578,412773589,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,1/25/2021 0:00,petrol
323,334355,412773589,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MITSUBISHI,1/25/2021 0:00,petrol
324,950802,207040052,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,OPEL,12/3/2020 0:00,petrol
325,680751,110080587,1998,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,10/22/2020 0:00,petrol
326,540145,103110521,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,7/26/2013 0:00,petrol
327,779215,103110521,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,7/26/2013 0:00,petrol
328,924051,103110521,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,7/26/2013 0:00,petrol
329,848597,21112017732,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,11/10/2021 0:00,petrol
330,907419,21112062376,2000,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,12/7/2019 0:00,petrol
331,917232,110100022,2001,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,11/15/2021 0:00,petrol
332,444477,911943473,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,12/4/2018 0:00,petrol
333,870520,26410505254,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,12/24/2014 0:00,petrol
334,969657,26410505254,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,12/24/2014 0:00,petrol
335,282216,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
336,312938,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
337,315557,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
338,356765,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
339,358496,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
340,374474,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
341,376083,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
342,384705,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
343,391608,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
344,539241,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
345,637804,26411790099,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/22/2018 0:00,petrol
346,526186,26413180159,2006,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,3/20/2021 0:00,petrol
347,296479,512819411,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,1/30/2020 0:00,petrol
348,612155,26411554032,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/21/2020 0:00,petrol
349,625542,26411554032,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/21/2020 0:00,petrol
350,633400,26411804919,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,MERCEDES-BENZ,8/31/2018 0:00,petrol
351,233140,209100522,1999,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,ISUZU,8/22/2019 0:00,petrol
352,301977,26411928866,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUBARU,11/23/2018 0:00,petrol
353,419212,26411928866,2007,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUBARU,11/23/2018 0:00,petrol
354,892987,413017458,2005,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,SUBARU,9/22/2020 0:00,petrol
355,333177,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
356,367221,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
357,380449,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
358,687506,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
359,780986,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
360,815688,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
361,948882,26412942233,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/9/2020 0:00,petrol
362,418888,413025425,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/29/2020 0:00,petrol
363,945297,413025425,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/29/2020 0:00,petrol
364,461990,26412218131,2018,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/15/2021 0:00,petrol
365,885397,26413200903,2017,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/9/2021 0:00,petrol
366,327570,26412397594,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/17/2019 0:00,petrol
367,364876,26412397594,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/17/2019 0:00,petrol
368,914174,912169219,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/26/2021 0:00,petrol
369,310251,912187541,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,5/8/2019 0:00,petrol
370,371948,26412941921,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/8/2020 0:00,petrol
371,949117,26411432399,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/6/2021 0:00,petrol
372,450106,26411336684,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/12/2017 0:00,petrol
373,576560,26411336684,2008,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/12/2017 0:00,petrol
374,263083,26412893479,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/16/2020 0:00,petrol
375,351873,26412893479,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/16/2020 0:00,petrol
376,810121,26412893479,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/16/2020 0:00,petrol
377,880145,26412893479,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/16/2020 0:00,petrol
378,960285,26411335160,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/2/2017 0:00,petrol
379,679784,412941072,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/7/2020 0:00,petrol
380,476458,26411175914,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,3/21/2017 0:00,petrol
381,296135,26411689215,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2018 0:00,petrol
382,893003,26412905775,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,5/27/2020 0:00,petrol
383,408701,21111066681,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,11/9/2019 0:00,petrol
384,889693,911938324,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/7/2021 0:00,petrol
385,860009,812921171,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/9/2021 0:00,petrol
386,750026,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
387,753391,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
388,827299,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
389,884009,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
390,951609,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
391,953907,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
392,956848,912025166,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
393,351578,912057785,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/20/2019 0:00,petrol
394,243428,26410307325,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2014 0:00,petrol
395,279425,26410307325,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2014 0:00,petrol
396,333878,26410307325,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2014 0:00,petrol
397,350704,26410307325,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2014 0:00,petrol
398,399739,26410307325,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/7/2014 0:00,petrol
399,699226,26411333173,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/16/2019 0:00,petrol
400,644246,26413021495,2015,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/28/2021 0:00,petrol
401,327288,411717268,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/29/2018 0:00,petrol
402,633904,411717268,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/29/2018 0:00,petrol
403,473908,26412843326,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/15/2020 0:00,petrol
404,372553,26412250294,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/10/2019 0:00,petrol
405,442192,26411557248,2012,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,10/3/2018 0:00,petrol
406,287349,26411792857,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/13/2019 0:00,petrol
407,558691,26411792857,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/13/2019 0:00,petrol
408,595537,26411792857,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/13/2019 0:00,petrol
409,725292,26411792857,2014,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,12/13/2019 0:00,petrol
410,618850,21110404807,2013,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/14/2019 0:00,petrol
411,893956,26413276806,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,6/18/2021 0:00,petrol
412,327537,21111661270,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,9/14/2018 0:00,petrol
413,656088,1211181665,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,2/14/2019 0:00,petrol
414,628337,411508021,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,4/21/2018 0:00,petrol
415,270872,611331969,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/29/2017 0:00,petrol
416,306992,611331969,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,8/29/2017 0:00,petrol
417,323161,912027215,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/31/2019 0:00,petrol
418,701346,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
419,715397,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
420,746535,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
421,757793,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
422,759680,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
423,769425,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
424,836619,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
425,876042,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
426,922446,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
427,940729,21111077238,2009,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/25/2017 0:00,petrol
428,791312,26412950475,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/17/2020 0:00,petrol
429,833942,26412950475,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/17/2020 0:00,petrol
430,851107,26412950475,2010,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/17/2020 0:00,petrol
431,287333,913106616,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,1/15/2021 0:00,petrol
432,241540,26412944742,2011,ԹԵԹԵՎ ՄԱՐԴԱՏԱՐ,TOYOTA,7/11/2020 0:00,petrol
